x,y,layer1,layer2,voltage1,voltage2,current
1743.18,1591.46,INNER_1,INNER_2,0.0157619,0.0157529,0.0291409
1743.18,1591.46,INNER_2,BOTTOM_LAYER,0.0157529,0.0157516,0.0228292
1743.18,1709.57,TOP_LAYER,INNER_1,0.0157436,0.0157434,0.00498901
1743.18,1709.57,INNER_1,INNER_2,0.0157434,0.0157407,0.00867961
1743.18,1709.57,INNER_2,BOTTOM_LAYER,0.0157407,0.0157415,-0.0137751
1743.18,1827.69,TOP_LAYER,INNER_1,0.0157311,0.0157311,-0.000724669
1743.18,1827.69,INNER_1,INNER_2,0.0157311,0.0157313,-0.000742795
1743.18,1827.69,INNER_2,BOTTOM_LAYER,0.0157313,0.0157314,-0.000810006
1743.18,1945.8,TOP_LAYER,INNER_1,0.0157166,0.0157167,-0.00112168
1743.18,1945.8,INNER_1,INNER_2,0.0157167,0.0157171,-0.0014049
1743.18,1945.8,INNER_2,BOTTOM_LAYER,0.0157171,0.0157173,-0.00315426
1743.18,2063.91,TOP_LAYER,INNER_1,0.0156999,0.0157001,-0.00398722
1743.18,2063.91,INNER_1,INNER_2,0.0157001,0.0157005,-0.00151749
1743.18,2063.91,INNER_2,BOTTOM_LAYER,0.0157005,0.0157007,-0.00246082
1743.18,3481.23,TOP_LAYER,INNER_1,0.0151067,0.0151054,0.0230562
1743.18,3481.23,INNER_1,INNER_2,0.0151054,0.0150933,0.0394087
1743.18,3481.23,INNER_2,BOTTOM_LAYER,0.0150933,0.0150927,0.0105651
1743.18,3717.45,TOP_LAYER,INNER_1,0.0150736,0.0150723,0.022867
1743.18,3717.45,INNER_1,INNER_2,0.0150723,0.0150595,0.0413147
1743.18,3717.45,INNER_2,BOTTOM_LAYER,0.0150595,0.0150577,0.0329562
1743.18,3835.56,TOP_LAYER,INNER_1,0.0150573,0.0150564,0.0172231
1743.18,3835.56,INNER_1,INNER_2,0.0150564,0.0150467,0.0313552
1743.18,3835.56,INNER_2,BOTTOM_LAYER,0.0150467,0.0150457,0.0175185
1743.18,3953.67,TOP_LAYER,INNER_1,0.0150428,0.0150421,0.0130459
1743.18,3953.67,INNER_1,INNER_2,0.0150421,0.0150345,0.0247882
1743.18,3953.67,INNER_2,BOTTOM_LAYER,0.0150345,0.0150337,0.013033
1743.18,5725.32,TOP_LAYER,INNER_1,0.0144573,0.0144548,0.0452912
1743.18,5725.32,INNER_1,INNER_2,0.0144548,0.0144423,0.0404625
1743.18,5725.32,INNER_2,BOTTOM_LAYER,0.0144423,0.0144411,0.022162
1743.18,5843.43,TOP_LAYER,INNER_1,0.0144303,0.0144295,0.0146256
1743.18,5843.43,INNER_1,INNER_2,0.0144295,0.0144253,0.0134829
1743.18,5843.43,INNER_2,BOTTOM_LAYER,0.0144253,0.0144245,0.014401
1743.18,2953.67,TOP_LAYER,INNER_1,25.1593,25.1593,0.0233562
1743.18,2953.67,INNER_1,INNER_2,25.1593,25.1593,0.0233562
1743.18,2953.67,INNER_2,BOTTOM_LAYER,25.1593,25.1593,0.0233562
1751.05,4134.77,TOP_LAYER,INNER_1,7.39499,7.39499,-0.0014271
1751.05,4134.77,INNER_1,INNER_2,7.39499,7.39499,-0.0014271
1751.05,4134.77,INNER_2,BOTTOM_LAYER,7.39499,7.39499,-0.0014271
1751.05,4252.88,TOP_LAYER,INNER_1,7.39504,7.39504,-0.000514321
1751.05,4252.88,INNER_1,INNER_2,7.39504,7.39504,-0.000514321
1751.05,4252.88,INNER_2,BOTTOM_LAYER,7.39504,7.39504,-0.000514321
1751.05,4370.99,TOP_LAYER,INNER_1,7.39509,7.39509,-0.000268862
1751.05,4370.99,INNER_1,INNER_2,7.39509,7.39509,-0.000268862
1751.05,4370.99,INNER_2,BOTTOM_LAYER,7.39509,7.39509,-0.000268862
1756.96,2248.95,TOP_LAYER,INNER_1,25.1571,25.1571,-0.174441
1756.96,2248.95,INNER_1,INNER_2,25.1571,25.1572,-0.174441
1756.96,2248.95,INNER_2,BOTTOM_LAYER,25.1572,25.1572,-0.174441
1756.96,2367.06,TOP_LAYER,INNER_1,25.1581,25.1581,-0.208921
1756.96,2367.06,INNER_1,INNER_2,25.1581,25.1582,-0.208921
1756.96,2367.06,INNER_2,BOTTOM_LAYER,25.1582,25.1582,-0.208921
1756.96,2485.17,TOP_LAYER,INNER_1,25.1592,25.1592,-0.2069
1756.96,2485.17,INNER_1,INNER_2,25.1592,25.1592,-0.2069
1756.96,2485.17,INNER_2,BOTTOM_LAYER,25.1592,25.1593,-0.2069
1772.71,115.087,TOP_LAYER,INNER_1,0.0157789,0.0157785,0.00774229
1772.71,115.087,INNER_1,INNER_2,0.0157785,0.0157754,0.0100943
1772.71,115.087,INNER_2,BOTTOM_LAYER,0.0157754,0.015775,0.00752691
1772.71,233.197,TOP_LAYER,INNER_1,0.0157704,0.0157703,0.0020734
1772.71,233.197,INNER_1,INNER_2,0.0157703,0.0157695,0.00278017
1772.71,233.197,INNER_2,BOTTOM_LAYER,0.0157695,0.0157692,0.00450056
1772.71,351.308,TOP_LAYER,INNER_1,0.0157705,0.0157702,0.00543498
1772.71,351.308,INNER_1,INNER_2,0.0157702,0.0157691,0.0034945
1772.71,351.308,INNER_2,BOTTOM_LAYER,0.0157691,0.0157688,0.00445927
1772.71,587.528,TOP_LAYER,INNER_1,0.0157786,0.0157784,0.00266461
1772.71,587.528,INNER_1,INNER_2,0.0157784,0.0157775,0.00295501
1772.71,587.528,INNER_2,BOTTOM_LAYER,0.0157775,0.0157773,0.00442502
1772.71,705.638,TOP_LAYER,INNER_1,0.0157813,0.0157812,0.00125788
1772.71,705.638,INNER_1,INNER_2,0.0157812,0.0157808,0.00140191
1772.71,705.638,INNER_2,BOTTOM_LAYER,0.0157808,0.0157806,0.00275671
1772.71,1059.97,TOP_LAYER,INNER_1,0.015854,0.0158533,0.0117983
1772.71,1059.97,INNER_1,INNER_2,0.0158533,0.0158505,0.00923799
1772.71,1059.97,INNER_2,BOTTOM_LAYER,0.0158505,0.015849,0.0263373
1772.71,1178.08,TOP_LAYER,INNER_1,0.0159021,0.0158999,0.0391707
1772.71,1178.08,INNER_1,INNER_2,0.0158999,0.0158838,0.0521517
1772.71,1178.08,INNER_2,BOTTOM_LAYER,0.0158838,0.0158817,0.0371534
1772.71,1296.19,TOP_LAYER,INNER_1,0.0158472,0.015847,0.00330582
1772.71,1296.19,INNER_1,INNER_2,0.015847,0.0158462,0.00277675
1772.71,1296.19,INNER_2,BOTTOM_LAYER,0.0158462,0.0158456,0.0100006
1772.71,1532.41,TOP_LAYER,INNER_1,0.0157667,0.0157663,0.00662883
1772.71,1532.41,INNER_1,INNER_2,0.0157663,0.0157632,0.0102033
1772.71,1532.41,INNER_2,BOTTOM_LAYER,0.0157632,0.01576,0.0572917
1772.71,1650.52,TOP_LAYER,INNER_1,0.0157442,0.0157441,0.000760438
1772.71,1650.52,INNER_1,INNER_2,0.0157441,0.015744,0.000492727
1772.71,1650.52,INNER_2,BOTTOM_LAYER,0.015744,0.0157432,0.013869
1772.71,1768.63,TOP_LAYER,INNER_1,0.0157292,0.0157295,-0.00475314
1772.71,1768.63,INNER_1,INNER_2,0.0157295,0.0157316,-0.00667897
1772.71,1768.63,INNER_2,BOTTOM_LAYER,0.0157316,0.0157305,0.0182752
1772.71,2122.96,TOP_LAYER,INNER_1,0.0156806,0.0156811,-0.0098035
1772.71,2122.96,INNER_1,INNER_2,0.0156811,0.0156831,-0.00633649
1772.71,2122.96,INNER_2,BOTTOM_LAYER,0.0156831,0.0156821,0.0164946
1772.71,3422.17,TOP_LAYER,INNER_1,0.0150932,0.0150928,0.007808
1772.71,3422.17,INNER_1,INNER_2,0.0150928,0.0150885,0.0137052
1772.71,3422.17,INNER_2,BOTTOM_LAYER,0.0150885,0.0150842,0.077903
1772.71,3540.28,TOP_LAYER,INNER_1,0.0150816,0.0150816,0.00143174
1772.71,3540.28,INNER_1,INNER_2,0.0150816,0.0150805,0.00330341
1772.71,3540.28,INNER_2,BOTTOM_LAYER,0.0150805,0.0150783,0.0392766
1772.71,3776.5,TOP_LAYER,INNER_1,0.0150495,0.0150497,-0.00451773
1772.71,3776.5,INNER_1,INNER_2,0.0150497,0.0150523,-0.00844993
1772.71,3776.5,INNER_2,BOTTOM_LAYER,0.0150523,0.0150524,-0.00220815
1772.71,3894.61,TOP_LAYER,INNER_1,0.0150367,0.0150369,-0.00497369
1772.71,3894.61,INNER_1,INNER_2,0.0150369,0.0150398,-0.00920676
1772.71,3894.61,INNER_2,BOTTOM_LAYER,0.0150398,0.01504,-0.00488372
1772.71,4012.72,TOP_LAYER,INNER_1,0.0150307,0.0150308,-0.00278399
1772.71,4012.72,INNER_1,INNER_2,0.0150308,0.0150308,0.000128627
1772.71,4012.72,INNER_2,BOTTOM_LAYER,0.0150308,0.0150308,-0.000130045
1772.71,5666.27,TOP_LAYER,INNER_1,0.014474,0.0144731,0.0161496
1772.71,5666.27,INNER_1,INNER_2,0.0144731,0.0144621,0.0356366
1772.71,5666.27,INNER_2,BOTTOM_LAYER,0.0144621,0.014466,-0.068887
1772.71,5784.38,TOP_LAYER,INNER_1,0.0144327,0.0144333,-0.00974947
1772.71,5784.38,INNER_1,INNER_2,0.0144333,0.0144304,0.009344
1772.71,5784.38,INNER_2,BOTTOM_LAYER,0.0144304,0.0144308,-0.00768076
1772.71,2894.62,TOP_LAYER,INNER_1,25.1599,25.1599,0.010786
1772.71,2894.62,INNER_1,INNER_2,25.1599,25.1599,0.010786
1772.71,2894.62,INNER_2,BOTTOM_LAYER,25.1599,25.1599,0.010786
1780.58,4075.72,TOP_LAYER,INNER_1,7.39504,7.39504,-0.000945701
1780.58,4075.72,INNER_1,INNER_2,7.39504,7.39504,-0.000945701
1780.58,4075.72,INNER_2,BOTTOM_LAYER,7.39504,7.39504,-0.000945701
1780.58,4193.83,TOP_LAYER,INNER_1,7.39508,7.39508,-0.000369691
1780.58,4193.83,INNER_1,INNER_2,7.39508,7.39508,-0.000369691
1780.58,4193.83,INNER_2,BOTTOM_LAYER,7.39508,7.39508,-0.000369691
1780.58,4311.94,TOP_LAYER,INNER_1,7.39511,7.39511,-0.00016356
1780.58,4311.94,INNER_1,INNER_2,7.39511,7.39511,-0.00016356
1780.58,4311.94,INNER_2,BOTTOM_LAYER,7.39511,7.39511,-0.00016356
1832.9,2620.6,TOP_LAYER,INNER_1,25.1661,25.166,15.2162
1832.9,2620.6,INNER_1,INNER_2,25.166,25.1654,15.2162
1832.9,2620.6,INNER_2,BOTTOM_LAYER,25.1654,25.1653,15.2162
1832.9,3077.29,TOP_LAYER,INNER_1,25.1664,25.1663,16.2636
1832.9,3077.29,INNER_1,INNER_2,25.1663,25.1657,16.2636
1832.9,3077.29,INNER_2,BOTTOM_LAYER,25.1657,25.1656,16.2636
1786.49,2308,TOP_LAYER,INNER_1,25.1581,25.1581,0.301078
1786.49,2308,INNER_1,INNER_2,25.1581,25.158,0.301078
1786.49,2308,INNER_2,BOTTOM_LAYER,25.158,25.1579,0.301078
1786.49,2426.11,TOP_LAYER,INNER_1,25.1589,25.1589,-0.262123
1786.49,2426.11,INNER_1,INNER_2,25.1589,25.1589,-0.262123
1786.49,2426.11,INNER_2,BOTTOM_LAYER,25.1589,25.159,-0.262123
1802.23,292.253,TOP_LAYER,INNER_1,0.0157659,0.0157658,0.00208489
1802.23,292.253,INNER_1,INNER_2,0.0157658,0.0157649,0.00284924
1802.23,292.253,INNER_2,BOTTOM_LAYER,0.0157649,0.0157645,0.00816652
1802.23,646.583,TOP_LAYER,INNER_1,0.0157747,0.0157747,0.00138639
1802.23,646.583,INNER_1,INNER_2,0.0157747,0.0157743,0.00110592
1802.23,646.583,INNER_2,BOTTOM_LAYER,0.0157743,0.0157739,0.00789993
1802.23,1355.24,TOP_LAYER,INNER_1,0.0158315,0.0158315,2.55272e-05
1802.23,1355.24,INNER_1,INNER_2,0.0158315,0.0158319,-0.00130397
1802.23,1355.24,INNER_2,BOTTOM_LAYER,0.0158319,0.015835,-0.0558914
1802.23,1591.46,TOP_LAYER,INNER_1,0.0157516,0.0157511,0.00881238
1802.23,1591.46,INNER_1,INNER_2,0.0157511,0.0157469,0.0137175
1802.23,1591.46,INNER_2,BOTTOM_LAYER,0.0157469,0.0157462,0.0111461
1802.23,1709.57,TOP_LAYER,INNER_1,0.0157312,0.0157314,-0.00375558
1802.23,1709.57,INNER_1,INNER_2,0.0157314,0.015733,-0.00509181
1802.23,1709.57,INNER_2,BOTTOM_LAYER,0.015733,0.0157321,0.0156073
1802.23,2182.02,TOP_LAYER,INNER_1,0.0156669,0.0156672,-0.00419333
1802.23,2182.02,INNER_1,INNER_2,0.0156672,0.0156678,-0.00205299
1802.23,2182.02,INNER_2,BOTTOM_LAYER,0.0156678,0.0156675,0.00460666
1802.23,3481.23,TOP_LAYER,INNER_1,0.0150724,0.0150726,-0.00433126
1802.23,3481.23,INNER_1,INNER_2,0.0150726,0.0150756,-0.00967853
1802.23,3481.23,INNER_2,BOTTOM_LAYER,0.0150756,0.0150765,-0.0157394
1802.23,3717.45,TOP_LAYER,INNER_1,0.0150422,0.0150421,0.00222551
1802.23,3717.45,INNER_1,INNER_2,0.0150421,0.0150417,0.00121674
1802.23,3717.45,INNER_2,BOTTOM_LAYER,0.0150417,0.0150411,0.0109046
1802.23,3835.56,TOP_LAYER,INNER_1,0.0150298,0.0150299,-0.00094609
1802.23,3835.56,INNER_1,INNER_2,0.0150299,0.0150309,-0.00337417
1802.23,3835.56,INNER_2,BOTTOM_LAYER,0.0150309,0.0150309,-0.000769717
1802.23,3953.67,TOP_LAYER,INNER_1,0.015021,0.015021,-0.000807299
1802.23,3953.67,INNER_1,INNER_2,0.015021,0.015022,-0.00313418
1802.23,3953.67,INNER_2,BOTTOM_LAYER,0.015022,0.0150221,-0.0018171
1802.23,4780.44,TOP_LAYER,INNER_1,0.0147337,0.0147348,-0.0192578
1802.23,4780.44,INNER_1,INNER_2,0.0147348,0.0147157,0.0617192
1802.23,4780.44,INNER_2,BOTTOM_LAYER,0.0147157,0.0147094,0.113266
1802.23,5725.32,TOP_LAYER,INNER_1,0.0144411,0.0144378,0.0585339
1802.23,5725.32,INNER_1,INNER_2,0.0144378,0.0144277,0.0327784
1802.23,5725.32,INNER_2,BOTTOM_LAYER,0.0144277,0.0144278,-0.000879123
1802.23,5843.43,TOP_LAYER,INNER_1,0.0144202,0.0144198,0.0071115
1802.23,5843.43,INNER_1,INNER_2,0.0144198,0.0144172,0.00871276
1802.23,5843.43,INNER_2,BOTTOM_LAYER,0.0144172,0.0144171,0.000174891
1802.24,2953.67,TOP_LAYER,INNER_1,25.1608,25.1608,0.032111
1802.24,2953.67,INNER_1,INNER_2,25.1608,25.1608,0.032111
1802.24,2953.67,INNER_2,BOTTOM_LAYER,25.1608,25.1608,0.032111
1810.11,4134.77,TOP_LAYER,INNER_1,7.39505,7.39505,-0.000634864
1810.11,4134.77,INNER_1,INNER_2,7.39505,7.39505,-0.000634864
1810.11,4134.77,INNER_2,BOTTOM_LAYER,7.39505,7.39505,-0.000634864
1810.11,4252.88,TOP_LAYER,INNER_1,7.39509,7.39509,-0.000243402
1810.11,4252.88,INNER_1,INNER_2,7.39509,7.39509,-0.000243402
1810.11,4252.88,INNER_2,BOTTOM_LAYER,7.39509,7.39509,-0.000243402
1810.11,4370.99,TOP_LAYER,INNER_1,7.39512,7.39512,-0.000135379
1810.11,4370.99,INNER_1,INNER_2,7.39512,7.39512,-0.000135379
1810.11,4370.99,INNER_2,BOTTOM_LAYER,7.39512,7.39512,-0.000135379
1816.01,2367.06,TOP_LAYER,INNER_1,25.1588,25.1588,0.379577
1816.01,2367.06,INNER_1,INNER_2,25.1588,25.1587,0.379577
1816.01,2367.06,INNER_2,BOTTOM_LAYER,25.1587,25.1586,0.379577
1816.01,2485.17,TOP_LAYER,INNER_1,25.16,25.1599,0.369458
1816.01,2485.17,INNER_1,INNER_2,25.1599,25.1598,0.369458
1816.01,2485.17,INNER_2,BOTTOM_LAYER,25.1598,25.1598,0.369458
1831.76,233.197,TOP_LAYER,INNER_1,0.0157627,0.0157625,0.00461123
1831.76,233.197,INNER_1,INNER_2,0.0157625,0.0157607,0.00567103
1831.76,233.197,INNER_2,BOTTOM_LAYER,0.0157607,0.0157603,0.00715012
1831.76,587.528,TOP_LAYER,INNER_1,0.0157713,0.015771,0.00443674
1831.76,587.528,INNER_1,INNER_2,0.015771,0.0157696,0.0046755
1831.76,587.528,INNER_2,BOTTOM_LAYER,0.0157696,0.0157691,0.00871314
1831.76,705.638,TOP_LAYER,INNER_1,0.0157717,0.0157716,0.00170804
1831.76,705.638,INNER_1,INNER_2,0.0157716,0.0157714,0.000644969
1831.76,705.638,INNER_2,BOTTOM_LAYER,0.0157714,0.0157708,0.0101413
1831.76,1059.97,TOP_LAYER,INNER_1,0.0158677,0.0158656,0.0379564
1831.76,1059.97,INNER_1,INNER_2,0.0158656,0.0158531,0.0407362
1831.76,1059.97,INNER_2,BOTTOM_LAYER,0.0158531,0.0158517,0.0246949
1831.76,1296.19,TOP_LAYER,INNER_1,0.0158527,0.0158526,0.00135891
1831.76,1296.19,INNER_1,INNER_2,0.0158526,0.0158533,-0.00221882
1831.76,1296.19,INNER_2,BOTTOM_LAYER,0.0158533,0.0158528,0.0076109
1831.76,1650.52,TOP_LAYER,INNER_1,0.0157321,0.0157321,0.000562084
1831.76,1650.52,INNER_1,INNER_2,0.0157321,0.0157338,-0.00545466
1831.76,1650.52,INNER_2,BOTTOM_LAYER,0.0157338,0.0157328,0.0171396
1831.76,3422.17,TOP_LAYER,INNER_1,0.0150586,0.015059,-0.00605469
1831.76,3422.17,INNER_1,INNER_2,0.015059,0.0150627,-0.0121677
1831.76,3422.17,INNER_2,BOTTOM_LAYER,0.0150627,0.0150638,-0.0200061
1831.76,3540.28,TOP_LAYER,INNER_1,0.0150486,0.0150492,-0.0122702
1831.76,3540.28,INNER_1,INNER_2,0.0150492,0.0150559,-0.0215095
1831.76,3540.28,INNER_2,BOTTOM_LAYER,0.0150559,0.0150582,-0.0409009
1831.76,3776.5,TOP_LAYER,INNER_1,0.0150189,0.0150191,-0.00414452
1831.76,3776.5,INNER_1,INNER_2,0.0150191,0.0150219,-0.00897178
1831.76,3776.5,INNER_2,BOTTOM_LAYER,0.0150219,0.015022,-0.00271919
1831.76,3894.61,TOP_LAYER,INNER_1,0.0150105,0.0150107,-0.00423932
1831.76,3894.61,INNER_1,INNER_2,0.0150107,0.0150134,-0.00867726
1831.76,3894.61,INNER_2,BOTTOM_LAYER,0.0150134,0.0150137,-0.00492898
1831.76,4012.72,TOP_LAYER,INNER_1,0.0150073,0.0150074,-0.000715508
1831.76,4012.72,INNER_1,INNER_2,0.0150074,0.0150086,-0.0040693
1831.76,4012.72,INNER_2,BOTTOM_LAYER,0.0150086,0.0150088,-0.00330183
1831.76,5784.38,TOP_LAYER,INNER_1,0.014423,0.0144206,0.0413428
1831.76,5784.38,INNER_1,INNER_2,0.0144206,0.0144157,0.0161251
1831.76,5784.38,INNER_2,BOTTOM_LAYER,0.0144157,0.014413,0.0477847
1831.76,2894.62,TOP_LAYER,INNER_1,25.1612,25.1612,0.00646385
1831.76,2894.62,INNER_1,INNER_2,25.1612,25.1612,0.00646385
1831.76,2894.62,INNER_2,BOTTOM_LAYER,25.1612,25.1612,0.00646385
1831.76,3248.95,TOP_LAYER,INNER_1,25.1628,25.1628,0.110128
1831.76,3248.95,INNER_1,INNER_2,25.1628,25.1627,0.110128
1831.76,3248.95,INNER_2,BOTTOM_LAYER,25.1627,25.1627,0.110128
1839.64,4075.72,TOP_LAYER,INNER_1,7.3951,7.3951,-0.000416974
1839.64,4075.72,INNER_1,INNER_2,7.3951,7.3951,-0.000416974
1839.64,4075.72,INNER_2,BOTTOM_LAYER,7.3951,7.3951,-0.000416974
1839.64,4193.83,TOP_LAYER,INNER_1,7.39512,7.39512,-0.000187834
1839.64,4193.83,INNER_1,INNER_2,7.39512,7.39512,-0.000187834
1839.64,4193.83,INNER_2,BOTTOM_LAYER,7.39512,7.39512,-0.000187834
1839.64,4311.94,TOP_LAYER,INNER_1,7.39515,7.39515,-8.79376e-05
1839.64,4311.94,INNER_1,INNER_2,7.39515,7.39515,-8.79376e-05
1839.64,4311.94,INNER_2,BOTTOM_LAYER,7.39515,7.39515,-8.79376e-05
1845.54,2308,TOP_LAYER,INNER_1,25.1584,25.1584,0.00931626
1845.54,2308,INNER_1,INNER_2,25.1584,25.1584,0.00931626
1845.54,2308,INNER_2,BOTTOM_LAYER,25.1584,25.1584,0.00931626
1845.54,2426.11,TOP_LAYER,INNER_1,25.1595,25.1595,0.368831
1845.54,2426.11,INNER_1,INNER_2,25.1595,25.1594,0.368831
1845.54,2426.11,INNER_2,BOTTOM_LAYER,25.1594,25.1594,0.368831
1845.54,2544.22,TOP_LAYER,INNER_1,25.1607,25.1607,0.228256
1845.54,2544.22,INNER_1,INNER_2,25.1607,25.1606,0.228256
1845.54,2544.22,INNER_2,BOTTOM_LAYER,25.1606,25.1606,0.228256
1859.31,108.307,TOP_LAYER,INNER_1,0.0158189,0.0158127,0.285504
1859.31,108.307,INNER_1,INNER_2,0.0158127,0.0157913,0.18036
1859.31,108.307,INNER_2,BOTTOM_LAYER,0.0157913,0.0157889,0.110448
1859.31,467.362,TOP_LAYER,INNER_1,0.0158193,0.0158134,0.276495
1859.31,467.362,INNER_1,INNER_2,0.0158134,0.0157925,0.175616
1859.31,467.362,INNER_2,BOTTOM_LAYER,0.0157925,0.0157901,0.113431
1859.31,1171.3,TOP_LAYER,INNER_1,0.0162073,0.016168,1.81938
1859.31,1171.3,INNER_1,INNER_2,0.016168,0.0160322,1.1442
1859.31,1171.3,INNER_2,BOTTOM_LAYER,0.0160322,0.0160166,0.721882
1857.41,847.311,TOP_LAYER,INNER_1,0.0157912,0.0157907,0.0164658
1857.41,847.311,INNER_1,INNER_2,0.0157907,0.0157891,0.0114608
1857.41,847.311,INNER_2,BOTTOM_LAYER,0.0157891,0.0157892,-0.00403593
1861.29,292.253,TOP_LAYER,INNER_1,0.0157607,0.0157604,0.00613357
1861.29,292.253,INNER_1,INNER_2,0.0157604,0.0157574,0.00977021
1861.29,292.253,INNER_2,BOTTOM_LAYER,0.0157574,0.0157579,-0.0101387
1861.29,646.583,TOP_LAYER,INNER_1,0.0157697,0.0157694,0.00471512
1861.29,646.583,INNER_1,INNER_2,0.0157694,0.0157673,0.00674235
1861.29,646.583,INNER_2,BOTTOM_LAYER,0.0157673,0.0157677,-0.00632916
1861.29,2182.02,TOP_LAYER,INNER_1,0.0156595,0.0156596,-0.0019598
1861.29,2182.02,INNER_1,INNER_2,0.0156596,0.0156589,0.00212509
1861.29,2182.02,INNER_2,BOTTOM_LAYER,0.0156589,0.0156592,-0.00564555
1861.29,3481.23,TOP_LAYER,INNER_1,0.0150544,0.0150537,0.0124601
1861.29,3481.23,INNER_1,INNER_2,0.0150537,0.0150461,0.0244016
1861.29,3481.23,INNER_2,BOTTOM_LAYER,0.0150461,0.0150463,-0.00316902
1861.29,3717.45,TOP_LAYER,INNER_1,0.0150248,0.0150237,0.0201575
1861.29,3717.45,INNER_1,INNER_2,0.0150237,0.0150127,0.0357942
1861.29,3717.45,INNER_2,BOTTOM_LAYER,0.0150127,0.0150112,0.0270163
1861.29,3835.56,TOP_LAYER,INNER_1,0.0150142,0.0150134,0.0153743
1861.29,3835.56,INNER_1,INNER_2,0.0150134,0.0150045,0.0287847
1861.29,3835.56,INNER_2,BOTTOM_LAYER,0.0150045,0.0150037,0.0153616
1861.29,3953.67,TOP_LAYER,INNER_1,0.0150075,0.0150068,0.012765
1861.29,3953.67,INNER_1,INNER_2,0.0150068,0.0149993,0.0245811
1861.29,3953.67,INNER_2,BOTTOM_LAYER,0.0149993,0.0149985,0.0130243
1861.29,4662.33,TOP_LAYER,INNER_1,0.0147761,0.0147761,0.000244049
1861.29,4662.33,INNER_1,INNER_2,0.0147761,0.0147604,0.05077
1861.29,4662.33,INNER_2,BOTTOM_LAYER,0.0147604,0.014749,0.203682
1861.29,4780.44,TOP_LAYER,INNER_1,0.0147205,0.0147181,0.0424941
1861.29,4780.44,INNER_1,INNER_2,0.0147181,0.0147028,0.0497006
1861.29,4780.44,INNER_2,BOTTOM_LAYER,0.0147028,0.0146975,0.0941072
1861.29,4898.55,TOP_LAYER,INNER_1,0.0146865,0.0146816,0.0872318
1861.29,4898.55,INNER_1,INNER_2,0.0146816,0.0146597,0.0711297
1861.29,4898.55,INNER_2,BOTTOM_LAYER,0.0146597,0.0146624,-0.0485085
1861.29,5134.77,TOP_LAYER,INNER_1,0.0145561,0.0145625,-0.114439
1861.29,5134.77,INNER_1,INNER_2,0.0145625,0.0145864,-0.0773465
1861.29,5134.77,INNER_2,BOTTOM_LAYER,0.0145864,0.0145947,-0.147957
1861.29,5843.43,TOP_LAYER,INNER_1,0.0144136,0.0144129,0.0131707
1861.29,5843.43,INNER_1,INNER_2,0.0144129,0.0144092,0.0120317
1861.29,5843.43,INNER_2,BOTTOM_LAYER,0.0144092,0.0144087,0.00804837
1861.29,2953.67,TOP_LAYER,INNER_1,25.1613,25.1613,0.0217754
1861.29,2953.67,INNER_1,INNER_2,25.1613,25.1613,0.0217754
1861.29,2953.67,INNER_2,BOTTOM_LAYER,25.1613,25.1613,0.0217754
1869.16,4134.77,TOP_LAYER,INNER_1,7.39516,7.39516,-0.000165829
1869.16,4134.77,INNER_1,INNER_2,7.39516,7.39516,-0.000165829
1869.16,4134.77,INNER_2,BOTTOM_LAYER,7.39516,7.39516,-0.000165829
1869.16,4252.88,TOP_LAYER,INNER_1,7.39518,7.39518,-7.44541e-05
1869.16,4252.88,INNER_1,INNER_2,7.39518,7.39518,-7.44542e-05
1869.16,4252.88,INNER_2,BOTTOM_LAYER,7.39518,7.39518,-7.44541e-05
1869.16,4370.99,TOP_LAYER,INNER_1,7.3952,7.3952,-4.90191e-05
1869.16,4370.99,INNER_1,INNER_2,7.3952,7.3952,-4.90191e-05
1869.16,4370.99,INNER_2,BOTTOM_LAYER,7.3952,7.3952,-4.90191e-05
1875.07,2367.06,TOP_LAYER,INNER_1,25.1592,25.1592,-0.313864
1875.07,2367.06,INNER_1,INNER_2,25.1592,25.1593,-0.313864
1875.07,2367.06,INNER_2,BOTTOM_LAYER,25.1593,25.1593,-0.313864
1875.07,2485.17,TOP_LAYER,INNER_1,25.1603,25.1604,-0.331085
1875.07,2485.17,INNER_1,INNER_2,25.1604,25.1605,-0.331085
1875.07,2485.17,INNER_2,BOTTOM_LAYER,25.1605,25.1605,-0.331085
1890.82,233.197,TOP_LAYER,INNER_1,0.0157557,0.0157555,0.00522204
1890.82,233.197,INNER_1,INNER_2,0.0157555,0.0157539,0.00502483
1890.82,233.197,INNER_2,BOTTOM_LAYER,0.0157539,0.0157533,0.0103771
1890.82,587.528,TOP_LAYER,INNER_1,0.0157648,0.0157645,0.00620113
1890.82,587.528,INNER_1,INNER_2,0.0157645,0.0157628,0.00528471
1890.82,587.528,INNER_2,BOTTOM_LAYER,0.0157628,0.0157623,0.0102028
1890.82,1059.97,TOP_LAYER,INNER_1,0.0158513,0.0158513,-0.0004646
1890.82,1059.97,INNER_1,INNER_2,0.0158513,0.0158441,0.0232972
1890.82,1059.97,INNER_2,BOTTOM_LAYER,0.0158441,0.0158433,0.014317
1890.82,1296.19,TOP_LAYER,INNER_1,0.0158444,0.0158448,-0.0064721
1890.82,1296.19,INNER_1,INNER_2,0.0158448,0.0158456,-0.00271583
1890.82,1296.19,INNER_2,BOTTOM_LAYER,0.0158456,0.0158462,-0.0103153
1890.82,1768.63,TOP_LAYER,INNER_1,0.0156978,0.0156978,-5.75806e-05
